ANO,MES,DIA,MUNICIPIO,ESTACION,SO2,CO,NO,NO2,PM2.5,PM10,NOx,O3,TOL,BEN,EBE
2021,5,2,79,60,,,1.0,14.0,,8.0,16.0,86.0,,,
2021,5,3,79,4,11.0,0.2,1.0,12.0,,,14.0,,,,
2021,5,3,79,8,3.0,0.2,2.0,18.0,8.0,15.0,21.0,74.0,0.9,0.3,0.4
2021,5,3,79,11,,,2.0,14.0,,,16.0,,0.1,0.1,0.1
2021,5,3,79,16,,,2.0,11.0,,,14.0,60.0,,,
2021,5,3,79,17,,,1.0,12.0,,,14.0,79.0,,,
2021,5,3,79,18,,0.3,2.0,10.0,,12.0,13.0,76.0,0.3,0.1,0.1
2021,5,3,79,24,,,1.0,7.0,7.0,12.0,8.0,80.0,0.6,0.1,0.1
2021,5,3,79,27,,,1.0,12.0,,,14.0,73.0,,,
2021,5,3,79,35,8.0,0.2,2.0,16.0,,,18.0,63.0,,,
2021,5,3,79,36,9.0,,2.0,13.0,,13.0,16.0,,,,
2021,5,3,79,38,,,4.0,19.0,5.0,,25.0,,0.5,0.2,0.2
2021,5,3,79,39,,,1.0,10.0,,,12.0,55.0,,,
2021,5,3,79,40,,,2.0,13.0,,12.0,16.0,,,,
2021,5,3,79,47,,,1.0,12.0,5.0,7.0,14.0,,,,
2021,5,3,79,48,,,1.0,11.0,6.0,10.0,13.0,,,,
2021,5,3,79,49,,,1.0,11.0,,,12.0,85.0,,,
2021,5,3,79,50,,,1.0,13.0,6.0,12.0,15.0,,,,
2021,5,3,79,54,,,2.0,11.0,,,14.0,68.0,,,
2021,5,3,79,55,,,1.0,11.0,,12.0,13.0,,0.1,,0.1
2021,5,3,79,56,,0.2,4.0,22.0,7.0,10.0,28.0,,,,
2021,5,3,79,57,2.0,,1.0,10.0,5.0,9.0,12.0,,,,
2021,5,3,79,58,,,1.0,6.0,,,8.0,54.0,,,
2021,5,3,79,59,,,1.0,8.0,,,10.0,68.0,,,
2021,5,3,79,60,,,1.0,13.0,,10.0,15.0,79.0,,,
2021,5,4,79,4,10.0,0.2,5.0,25.0,,,32.0,,,,
2021,5,4,79,8,4.0,0.3,7.0,32.0,9.0,16.0,43.0,64.0,1.8,0.4,0.8
2021,5,4,79,11,,,8.0,34.0,,,46.0,,0.8,0.2,0.2
2021,5,4,79,16,,,5.0,27.0,,,36.0,49.0,,,
2021,5,4,79,17,,,13.0,37.0,,,57.0,54.0,,,
2021,5,4,79,18,,0.4,6.0,23.0,,13.0,33.0,61.0,1.1,0.2,0.2
2021,5,4,79,24,,,3.0,11.0,7.0,11.0,16.0,69.0,1.6,0.2,
2021,5,4,79,27,,,5.0,26.0,,,33.0,60.0,,,
2021,5,4,79,35,8.0,0.3,6.0,27.0,,,36.0,57.0,,,
2021,5,4,79,36,5.0,,7.0,31.0,,15.0,42.0,,,,
2021,5,4,79,38,,,10.0,32.0,8.0,13.0,48.0,,1.0,0.4,0.4
2021,5,4,79,39,,,5.0,27.0,,,35.0,46.0,,,
2021,5,4,79,40,,,6.0,29.0,,15.0,39.0,,,,
2021,5,4,79,47,,,6.0,27.0,6.0,9.0,36.0,,,,
2021,5,4,79,48,,,4.0,29.0,10.0,15.0,35.0,,,,
2021,5,4,79,49,,,2.0,19.0,,,22.0,71.0,,,
2021,5,4,79,50,,,11.0,37.0,8.0,16.0,53.0,,,,
2021,5,4,79,54,,,5.0,20.0,,,29.0,60.0,,,
2021,5,4,79,55,,,5.0,29.0,,17.0,37.0,,0.9,0.2,0.2
2021,5,4,79,56,,0.3,11.0,33.0,7.0,11.0,50.0,,,,
2021,5,4,79,57,2.0,,5.0,23.0,8.0,12.0,30.0,,,,
2021,5,4,79,58,,,3.0,11.0,,,15.0,44.0,,,
2021,5,4,79,59,,,3.0,17.0,,,21.0,62.0,,,
2021,5,4,79,60,,,4.0,27.0,,11.0,33.0,66.0,,,
2021,5,5,79,4,10.0,0.3,20.0,41.0,,,71.0,,,,
2021,5,5,79,8,4.0,0.3,9.0,43.0,,,56.0,60.0,2.6,0.5,1.1
2021,5,5,79,11,,,11.0,43.0,,,59.0,,1.7,0.3,0.2
2021,5,5,79,16,,,6.0,36.0,,,45.0,47.0,,,
2021,5,5,79,17,,,15.0,42.0,,,64.0,57.0,,,
2021,5,5,79,18,,0.4,6.0,28.0,,18.0,38.0,61.0,1.9,0.2,0.2
2021,5,5,79,24,,,3.0,14.0,9.0,15.0,19.0,72.0,2.5,0.2,0.2
2021,5,5,79,27,,,7.0,31.0,,,42.0,56.0,,,
2021,5,5,79,35,9.0,0.3,8.0,34.0,,,45.0,56.0,,,
2021,5,5,79,36,5.0,,6.0,42.0,,19.0,51.0,,,,
2021,5,5,79,38,,,13.0,37.0,9.0,15.0,57.0,,1.9,0.5,0.8
2021,5,5,79,39,,,11.0,35.0,,,52.0,46.0,,,
2021,5,5,79,40,,,7.0,39.0,,20.0,50.0,,,,
2021,5,5,79,47,,,7.0,32.0,8.0,12.0,42.0,,,,
2021,5,5,79,48,,,4.0,32.0,9.0,15.0,38.0,,,,
2021,5,5,79,49,,,2.0,22.0,,,26.0,71.0,,,
2021,5,5,79,50,,,9.0,40.0,9.0,17.0,53.0,,,,
2021,5,5,79,54,,,8.0,35.0,,,47.0,45.0,,,
2021,5,5,79,55,,,13.0,41.0,,18.0,60.0,,2.2,0.3,0.4
2021,5,5,79,56,,0.2,13.0,41.0,9.0,14.0,61.0,,,,
2021,5,5,79,57,2.0,,5.0,32.0,9.0,14.0,40.0,,,,
2021,5,5,79,58,,,3.0,13.0,,,18.0,43.0,,,
2021,5,5,79,59,,,4.0,24.0,,,29.0,60.0,,,
2021,5,5,79,60,,,6.0,32.0,,17.0,42.0,67.0,,,
2021,5,6,79,4,11.0,0.3,22.0,40.0,,,74.0,,,,
2021,5,6,79,8,4.0,0.3,11.0,42.0,9.0,20.0,59.0,48.0,3.3,0.6,1.2
2021,5,6,79,11,,,12.0,36.0,,,54.0,,1.7,0.2,0.2
2021,5,6,79,16,,,7.0,26.0,,,37.0,48.0,,,
2021,5,6,79,17,,,18.0,39.0,,,66.0,46.0,,,
2021,5,6,79,18,,0.4,10.0,29.0,,20.0,44.0,48.0,2.2,0.2,0.2
2021,5,6,79,24,,,4.0,14.0,10.0,17.0,20.0,62.0,2.7,0.2,0.2
2021,5,6,79,27,,,7.0,30.0,,,40.0,53.0,,,
2021,5,6,79,35,9.0,0.3,14.0,35.0,,,57.0,43.0,,,
2021,5,6,79,36,4.0,,7.0,30.0,,17.0,41.0,,,,
2021,5,6,79,38,,,15.0,37.0,9.0,15.0,61.0,,2.1,0.5,1.0
2021,5,6,79,39,,,14.0,35.0,,,56.0,40.0,,,
2021,5,6,79,40,,,6.0,28.0,,17.0,38.0,,,,
2021,5,6,79,47,,,7.0,31.0,7.0,13.0,41.0,,,,
2021,5,6,79,48,,,8.0,32.0,7.0,14.0,44.0,,,,
2021,5,6,79,49,,,7.0,22.0,,,33.0,60.0,,,
2021,5,6,79,50,,,16.0,41.0,6.0,16.0,64.0,,,,
2021,5,6,79,54,,,6.0,24.0,,,33.0,50.0,,,
2021,5,6,79,55,,,7.0,34.0,,16.0,45.0,,1.7,0.2,0.3
2021,5,6,79,56,,0.3,20.0,43.0,10.0,18.0,73.0,,,,
2021,5,6,79,57,2.0,,9.0,24.0,7.0,13.0,37.0,,,,
2021,5,6,79,58,,,3.0,11.0,,,15.0,42.0,,,
2021,5,6,79,59,,,3.0,17.0,,,21.0,59.0,,,
2021,5,6,79,60,,,6.0,30.0,,16.0,39.0,61.0,,,
2021,5,7,79,4,10.0,0.3,16.0,29.0,,,53.0,,,,
2021,5,7,79,8,4.0,0.3,10.0,33.0,9.0,20.0,48.0,46.0,3.7,0.6,2.4
2021,5,7,79,11,,,13.0,36.0,,,56.0,,1.7,0.2,0.2
2021,5,7,79,16,,,9.0,29.0,,,43.0,49.0,,,
2021,5,7,79,17,,,15.0,34.0,,,57.0,54.0,,,
2021,5,7,79,18,,0.4,9.0,24.0,,19.0,38.0,58.0,1.6,0.2,0.2
2021,5,7,79,24,,,5.0,13.0,7.0,15.0,20.0,68.0,1.6,0.2,0.2
2021,5,7,79,27,,,10.0,29.0,,,45.0,56.0,,,
2021,5,7,79,35,9.0,0.2,9.0,27.0,,,41.0,51.0,,,
2021,5,7,79,36,4.0,,10.0,33.0,,19.0,49.0,,,,
2021,5,7,79,38,,,13.0,29.0,9.0,16.0,49.0,,1.7,0.4,0.8
2021,5,7,79,39,,,10.0,29.0,,,44.0,43.0,,,
2021,5,7,79,40,,,10.0,32.0,,18.0,48.0,,,,
2021,5,7,79,47,,,14.0,25.0,8.0,13.0,46.0,,,,
2021,5,7,79,48,,,7.0,31.0,9.0,16.0,42.0,,,,
2021,5,7,79,49,,,7.0,21.0,,,32.0,66.0,,,
2021,5,7,79,50,,,9.0,34.0,6.0,15.0,47.0,,,,
2021,5,7,79,54,,,10.0,27.0,,,41.0,48.0,,,
2021,5,7,79,55,,,16.0,35.0,,22.0,59.0,,4.5,0.3,0.8
2021,5,7,79,56,,0.3,27.0,41.0,9.0,15.0,82.0,,,,
2021,5,7,79,57,2.0,,7.0,26.0,7.0,14.0,37.0,,,,
2021,5,7,79,58,,,3.0,14.0,,,19.0,43.0,,,
2021,5,7,79,59,,,8.0,26.0,,,39.0,54.0,,,
2021,5,7,79,60,,,7.0,29.0,,16.0,39.0,62.0,,,
2021,5,8,79,4,10.0,0.2,7.0,24.0,,,35.0,,,,
2021,5,8,79,8,4.0,0.3,3.0,28.0,10.0,22.0,32.0,55.0,3.2,0.5,1.9
2021,5,8,79,11,,,7.0,33.0,,,44.0,,1.2,0.2,0.2
2021,5,8,79,16,,,3.0,24.0,,,29.0,53.0,,,
2021,5,8,79,17,,,12.0,35.0,,,53.0,54.0,,,
2021,5,8,79,18,,0.4,4.0,24.0,,20.0,30.0,56.0,1.4,0.2,0.2
2021,5,8,79,24,,,2.0,13.0,10.0,22.0,16.0,67.0,1.5,0.2,0.1
2021,5,8,79,27,,,4.0,27.0,,,33.0,59.0,,,
2021,5,8,79,35,9.0,0.2,4.0,29.0,,,36.0,51.0,,,
2021,5,8,79,36,4.0,,4.0,26.0,,23.0,32.0,,,,
2021,5,8,79,38,,,3.0,25.0,8.0,16.0,31.0,,1.8,0.4,0.6
2021,5,8,79,39,,,5.0,28.0,,,36.0,44.0,,,
2021,5,8,79,40,,,4.0,26.0,,22.0,31.0,,,,
2021,5,8,79,47,,,5.0,32.0,7.0,12.0,40.0,,,,
2021,5,8,79,48,,,2.0,28.0,9.0,17.0,31.0,,,,
2021,5,8,79,49,,,2.0,21.0,,,24.0,68.0,,,
2021,5,8,79,50,,,3.0,29.0,8.0,18.0,34.0,,,,
2021,5,8,79,54,,,5.0,24.0,,,32.0,51.0,,,
2021,5,8,79,55,,,5.0,32.0,,22.0,40.0,,1.9,0.3,0.4
2021,5,8,79,56,,0.3,9.0,39.0,9.0,17.0,53.0,,,,
2021,5,8,79,57,2.0,,2.0,19.0,9.0,16.0,22.0,,,,
2021,5,8,79,58,,,2.0,15.0,,,17.0,42.0,,,
2021,5,8,79,59,,,1.0,17.0,,,19.0,63.0,,,
2021,5,8,79,60,,,2.0,26.0,,17.0,29.0,67.0,,,
2021,5,9,79,4,10.0,0.2,1.0,13.0,,,14.0,,,,
2021,5,9,79,8,4.0,0.2,2.0,19.0,11.0,21.0,22.0,59.0,1.1,0.3,0.8
2021,5,9,79,11,,,3.0,16.0,,,20.0,,0.4,0.1,0.1
2021,5,9,79,16,,,2.0,11.0,,,15.0,61.0,,,
2021,5,9,79,17,,,2.0,14.0,,,18.0,68.0,,,
2021,5,9,79,18,,0.4,2.0,11.0,,22.0,14.0,65.0,0.6,0.1,0.1
2021,5,9,79,24,,,1.0,6.0,7.0,18.0,7.0,72.0,0.8,0.1,0.1
2021,5,9,79,27,,,1.0,11.0,,,12.0,71.0,,,
2021,5,9,79,35,8.0,0.2,1.0,14.0,,,16.0,56.0,,,
2021,5,9,79,36,4.0,,1.0,12.0,,16.0,14.0,,,,
2021,5,9,79,38,,,2.0,14.0,6.0,12.0,17.0,,0.7,0.2,0.3
2021,5,9,79,39,,,2.0,14.0,,,16.0,49.0,,,
2021,5,9,79,40,,,2.0,12.0,,18.0,15.0,,,,
2021,5,9,79,47,,,1.0,12.0,6.0,10.0,14.0,,,,
2021,5,9,79,48,,,1.0,16.0,6.0,14.0,18.0,,,,
2021,5,9,79,49,,,1.0,12.0,,,13.0,73.0,,,
2021,5,9,79,50,,,3.0,18.0,8.0,18.0,22.0,,,,
2021,5,9,79,54,,,1.0,7.0,,,9.0,65.0,,,
2021,5,9,79,55,,,1.0,12.0,,17.0,14.0,,0.9,0.2,0.2
2021,5,9,79,56,,0.2,4.0,22.0,6.0,11.0,29.0,,,,
2021,5,9,79,57,2.0,,1.0,12.0,6.0,13.0,14.0,,,,
2021,5,9,79,58,,,1.0,9.0,,,10.0,38.0,,,
2021,5,9,79,59,,,1.0,9.0,,,11.0,71.0,,,
2021,5,9,79,60,,,1.0,14.0,,16.0,16.0,75.0,,,
2021,5,10,79,4,11.0,0.2,6.0,18.0,,,27.0,,,,
2021,5,10,79,8,4.0,0.3,3.0,26.0,4.0,8.0,31.0,51.0,1.5,0.4,0.7
2021,5,10,79,11,,,6.0,17.0,,,26.0,,0.3,0.1,0.1
2021,5,10,79,16,,,4.0,15.0,,,21.0,55.0,,,
2021,5,10,79,17,,,4.0,18.0,,,24.0,61.0,,,
2021,5,10,79,18,,0.4,2.0,11.0,,9.0,15.0,61.0,0.5,0.1,0.1
2021,5,10,79,24,,,1.0,4.0,5.0,10.0,6.0,69.0,0.5,0.1,0.1
2021,5,10,79,27,,,3.0,16.0,,,20.0,63.0,,,
2021,5,10,79,35,8.0,0.2,2.0,13.0,,,16.0,55.0,,,
2021,5,10,79,36,4.0,,3.0,18.0,,13.0,22.0,,,,
2021,5,10,79,38,,,4.0,15.0,3.0,9.0,21.0,,0.5,0.2,0.3
2021,5,10,79,39,,,3.0,13.0,,,17.0,48.0,,,
2021,5,10,79,40,,,4.0,19.0,,12.0,26.0,,,,
2021,5,10,79,47,,,2.0,14.0,3.0,5.0,17.0,,,,
2021,5,10,79,48,,,3.0,18.0,3.0,8.0,22.0,,,,
2021,5,10,79,49,,,1.0,10.0,,,12.0,72.0,,,
2021,5,10,79,50,,,12.0,24.0,6.0,15.0,42.0,,,,
2021,5,10,79,54,,,3.0,15.0,,,20.0,53.0,,,
2021,5,10,79,55,,,3.0,16.0,,13.0,21.0,,1.7,0.2,0.4
2021,5,10,79,56,,0.2,6.0,21.0,5.0,8.0,30.0,,,,
2021,5,10,79,57,2.0,,2.0,14.0,4.0,8.0,17.0,,,,
2021,5,10,79,58,,,3.0,6.0,,,11.0,40.0,,,
2021,5,10,79,59,,,2.0,13.0,,,17.0,62.0,,,
2021,5,10,79,60,,,2.0,16.0,,,18.0,70.0,,,
2021,5,11,79,4,10.0,0.2,7.0,17.0,,,28.0,,,,
2021,5,11,79,8,4.0,0.3,2.0,28.0,3.0,7.0,32.0,59.0,1.4,0.4,0.5
2021,5,11,79,11,,,8.0,21.0,,,32.0,,0.6,0.1,0.1
2021,5,11,79,16,,,3.0,13.0,,,17.0,63.0,,,
2021,5,11,79,17,,,4.0,15.0,,,21.0,70.0,,,
2021,5,11,79,18,,0.4,3.0,10.0,,9.0,14.0,69.0,0.4,,
2021,5,11,79,24,,,1.0,2.0,4.0,7.0,4.0,80.0,0.3,0.1,0.1
2021,5,11,79,27,,,1.0,8.0,,,10.0,79.0,,,
2021,5,11,79,35,8.0,0.2,2.0,12.0,,,15.0,63.0,,,
2021,5,11,79,36,4.0,,3.0,15.0,,8.0,19.0,,,,
2021,5,11,79,38,,,5.0,16.0,4.0,7.0,23.0,,0.5,0.2,0.4
2021,5,11,79,39,,,2.0,12.0,,,16.0,67.0,,,
2021,5,11,79,40,,,4.0,13.0,,8.0,19.0,,,,
2021,5,11,79,47,,,1.0,9.0,4.0,6.0,11.0,,,,
2021,5,11,79,48,,,2.0,16.0,3.0,6.0,20.0,,,,
2021,5,11,79,49,,,1.0,8.0,,,10.0,86.0,,,
2021,5,11,79,50,,,9.0,22.0,4.0,10.0,36.0,,,,
2021,5,11,79,54,,,3.0,11.0,,,15.0,63.0,,,
2021,5,11,79,55,,,2.0,9.0,,9.0,12.0,,1.8,0.2,0.2
2021,5,11,79,56,,0.2,6.0,16.0,3.0,5.0,25.0,,,,
2021,5,11,79,57,2.0,,2.0,10.0,2.0,5.0,13.0,,,,
2021,5,11,79,58,,,1.0,5.0,,,7.0,56.0,,,
2021,5,11,79,59,,,1.0,8.0,,,10.0,76.0,,,
2021,5,11,79,60,,,1.0,14.0,,,15.0,,,,
2021,5,12,79,4,11.0,0.2,4.0,14.0,,,21.0,,,,
2021,5,12,79,8,4.0,0.3,2.0,29.0,4.0,10.0,32.0,56.0,1.4,0.4,0.6
2021,5,12,79,11,,,4.0,16.0,,,22.0,,0.4,0.1,0.1
